t_s,dL_pct,dR_pct,dV,xa_mm,z_mm,eps_ei_pct,d_ei_mm,eps_act_pct,d_act_mm,latency_us
18484.8292,-0.188,0.0306,-2.478,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18484.8292,-0.174,0.0267,-3.6736,0.0,0.0,0.3373,25.0,0.0,36.0,1069.04
18484.8292,-0.19,0.0306,-2.2136,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18484.8767,-0.17,0.0382,-2.2715,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18484.8767,-0.2099,0.042,-3.6917,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18484.8767,-1.0155,0.042,-2.0868,0.0,0.0,0.4584,16.65,0.0,36.0,1068.67
18484.8767,-0.168,0.042,-0.1776,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18484.8767,-0.2079,0.042,-3.4526,0.0,0.0,0.4584,25.0,0.0,36.0,1068.66
18484.9266,-0.196,0.0344,-6.608,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18484.9266,-0.2079,0.0306,-2.6483,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18484.9266,-0.2059,0.0344,-3.8946,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18484.9266,-0.174,0.0306,-0.9927,0.0,0.0,0.4584,25.0,0.0,36.0,1068.58
18484.9266,-0.194,0.0267,1.0216,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18484.9704,-0.156,0.0306,-0.7572,0.0,0.0,0.4584,25.0,0.0,36.0,1068.52
18484.9704,-0.2039,0.0306,1.1121,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18484.9704,-0.2139,0.0382,-1.9672,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18484.9704,-0.2019,0.0344,-3.199,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18484.9704,-0.172,0.0382,-0.692,0.0,0.0,0.4584,25.0,0.0,36.0,1068.57
18485.0337,-0.17,0.042,-1.0543,0.0,0.0,0.4584,25.0,0.0,36.0,1069.21
18485.0337,-0.18,0.0344,-3.17,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18485.0337,-0.162,0.0344,-2.3694,0.0,0.0,0.4584,25.0,0.0,36.0,1068.64
18485.0337,-0.2319,0.0344,-2.8186,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18485.0337,-0.188,0.0382,-2.4563,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18485.0799,-0.198,0.0382,-4.6046,0.0,0.0,0.4584,25.0,0.0,36.0,1068.65
18485.0799,-0.174,0.0306,-3.42,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18485.0799,-0.17,0.0306,-2.6918,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18485.0799,-0.2259,0.0229,-4.0395,0.0,0.0,0.3373,25.0,0.0,36.0,1068.72
18485.0799,-0.2279,0.0191,-2.6012,0.0,0.0,0.3373,25.0,0.0,36.0,1068.77
18485.1268,-0.154,0.0191,-3.1519,0.0,0.0,0.3373,25.0,0.0,36.0,1069.09
18485.1268,-0.164,0.0191,0.0,0.0,0.0,0.3373,25.0,0.0,36.0,1069.06
18485.1268,-0.1999,0.0114,-3.0215,0.0,0.0,0.3373,25.0,0.0,36.0,1068.94
18485.1268,-0.1999,0.0153,-2.5143,0.0,0.0,0.3373,25.0,0.0,36.0,1068.94
18485.1268,-0.2279,0.0153,-5.0321,0.0,0.0,0.3373,25.0,0.0,36.0,1069.09
18485.1744,-0.166,0.0191,-4.1808,0.0,0.0,0.3373,25.0,0.0,36.0,1069.12
18485.1744,-0.18,0.0153,-3.1157,0.0,0.0,0.3373,25.0,0.0,36.0,1069.09
18485.1744,-0.176,0.0153,-1.7064,0.0,0.0,0.3373,25.0,0.0,36.0,1068.75
18485.1744,-0.17,0.0191,-0.8659,0.0,0.0,0.3373,25.0,0.0,36.0,1068.8
18485.1744,-0.174,0.0191,-2.2027,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18485.2221,-0.178,0.0191,-1.9419,0.0,0.0,0.3373,25.0,0.0,36.0,1068.72
18485.2221,-0.176,0.0191,-4.8908,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.2221,-0.198,0.0229,-2.891,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.2221,-0.18,0.0191,-2.6483,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18485.2221,-0.186,0.0153,-3.5395,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.2765,-0.2039,0.0114,1.7316,0.0,0.0,0.3373,25.0,0.0,36.0,1068.8
18485.2765,-0.162,0.0076,-3.5431,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.2765,-0.184,0.0038,-4.6227,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.2765,-0.18,0.0,-0.855,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18485.2765,-0.18,-0.0039,-3.5105,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18485.3327,-0.166,0.0,-0.0616,0.0,0.0,0.3373,25.0,0.0,36.0,1068.61
18485.3327,-0.184,0.0038,-3.7714,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18485.3327,-0.172,0.0076,-5.0394,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18485.3349,-0.158,0.0114,-0.9166,0.0,0.0,0.3373,25.0,0.0,36.0,1068.8
18485.3349,-0.164,0.0114,-3.5142,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.3964,-0.192,0.0076,-0.6159,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18485.3964,-0.2579,0.0,-3.909,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18485.3964,-0.184,0.0,-1.5651,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.3964,-0.196,0.0,-5.8291,0.0,0.0,0.3373,25.0,0.0,36.0,1068.72
18485.3984,-0.186,-0.0039,-5.0538,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.4304,-0.162,-0.0039,-1.0941,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18485.4304,-0.2159,-0.0039,-2.891,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18485.4304,-0.174,-0.0039,-2.0578,0.0,0.0,0.3373,25.0,0.0,36.0,1068.72
18485.4304,-0.174,-0.0039,-4.6988,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.4304,-0.152,0.0038,0.4528,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18485.4762,-0.2019,0.0038,0.1231,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.4781,-0.17,0.0076,-2.8439,0.0,0.0,0.3373,25.0,0.0,36.0,1068.68
18485.4781,-0.174,0.0076,-2.0976,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18485.4781,-0.172,0.0114,-4.1409,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.4781,-0.174,0.0153,-5.2785,0.0,0.0,0.3373,25.0,0.0,36.0,1068.75
18485.5227,-0.148,0.0191,-3.7134,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18485.5227,-0.152,0.0191,-0.6775,0.0,0.0,0.3373,25.0,0.0,36.0,1068.68
18485.5227,-0.2019,0.0153,-3.0903,0.0,0.0,0.3373,25.0,0.0,36.0,1068.75
18485.5227,-0.184,0.0153,-1.7499,0.0,0.0,0.3373,25.0,0.0,36.0,1068.62
18485.5227,-0.168,0.0153,-7.0899,0.0,0.0,0.3373,25.0,0.0,36.0,1068.67
18485.5756,-0.18,0.0076,-5.5067,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18485.5756,-0.2099,0.0076,-0.7934,0.0,0.0,0.3373,25.0,0.0,36.0,1068.8
18485.5756,-0.17,0.0038,-5.9125,0.0,0.0,0.3373,25.0,0.0,36.0,1068.68
18485.5756,-0.174,0.0038,-0.4348,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18485.5756,-0.19,0.0076,-4.2786,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18485.6261,-0.182,0.0114,-3.8619,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.6261,-0.176,0.0153,-3.7098,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.6261,-0.156,0.0076,-4.4017,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.6261,-0.186,0.0076,-2.2824,0.0,0.0,0.3373,25.0,0.0,36.0,1068.81
18485.6261,-0.198,0.0114,-2.3585,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.6809,-0.172,0.0038,1.1484,0.0,0.0,0.3373,25.0,0.0,36.0,1068.67
18485.6809,-0.168,0.0076,-2.9309,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18485.6809,-0.146,0.0076,-5.2169,0.0,0.0,0.3373,25.0,0.0,36.0,1068.55
18485.6809,-0.192,0.0038,-3.5033,0.0,0.0,0.3373,25.0,0.0,36.0,1068.75
18485.6809,-0.162,0.0,0.0,0.0,0.0,0.3373,25.0,0.0,36.0,1068.68
18485.7285,-0.164,0.0038,-1.2608,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18485.7285,-0.19,0.0038,-1.8404,0.0,0.0,0.3373,25.0,0.0,36.0,1068.72
18485.7285,-0.196,0.0076,0.0833,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18485.7285,-0.194,0.0076,2.0577,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18485.7285,-0.1999,0.0038,-3.3874,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18485.779,-0.166,0.0038,-2.6302,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18485.779,-0.176,0.0076,-2.4962,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18485.779,-0.148,0.0038,-0.8659,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.779,-0.156,0.0038,-3.0758,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18485.779,-0.2039,0.0038,-1.7571,0.0,0.0,0.3373,25.0,0.0,36.0,1068.66
18485.8399,-0.184,0.0,-4.1989,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18485.8399,-0.166,0.0,-1.6991,0.0,0.0,0.3373,25.0,0.0,36.0,1068.82
18485.8399,-0.176,-0.0039,-1.0941,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.8399,-0.148,-0.0077,-4.7785,0.0,0.0,0.3373,25.0,0.0,36.0,1069.06
18485.8399,-0.192,-0.0077,-3.0722,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.8716,-0.196,-0.0115,-0.6377,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.8716,-0.162,-0.0115,-5.0502,0.0,0.0,0.3373,25.0,0.0,36.0,1068.62
18485.8716,-0.188,-0.0154,-4.2931,0.0,0.0,0.3373,25.0,0.0,36.0,1068.58
18485.8716,-0.176,-0.0154,-1.8622,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.8716,-0.2039,-0.0154,1.152,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.9207,-0.192,-0.0115,-3.9779,0.0,0.0,0.3373,25.0,0.0,36.0,1068.66
18485.9207,-0.156,-0.0039,-3.1627,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.9207,-0.168,0.0,-4.3546,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18485.9207,-0.198,-0.0039,-1.681,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18485.9207,-0.176,-0.0077,-2.8041,0.0,0.0,0.3373,25.0,0.0,36.0,1068.68
18485.9735,-0.2139,-0.0077,-4.1119,0.0,0.0,0.3373,25.0,0.0,36.0,1068.54
18485.9735,-0.106,-0.0077,-3.5033,0.0,0.0,0.3373,29.46,0.0,36.0,1068.51
18485.9735,-0.158,-0.0077,-2.2462,0.0,0.0,0.3373,25.0,0.0,36.0,1068.72
18485.9735,-0.162,-0.0077,-2.8802,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18485.9735,-0.178,-0.0039,-2.8584,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18486.03,-0.182,-0.0039,-2.757,0.0,0.0,0.3373,25.0,0.0,36.0,1069.14
18486.03,-0.15,-0.0077,-2.9128,0.0,0.0,0.3373,25.0,0.0,36.0,1068.63
18486.03,-0.162,-0.0077,-1.0615,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18486.03,-0.18,-0.0077,-3.2678,0.0,0.0,0.3373,25.0,0.0,36.0,1068.64
18486.03,-0.152,-0.0039,-4.8111,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18486.079,-0.168,-0.0077,-2.8693,0.0,0.0,0.3373,25.0,0.0,36.0,1068.64
18486.079,-0.2239,-0.0039,-2.7679,0.0,0.0,0.3373,25.0,0.0,36.0,1068.73
18486.079,-0.2739,-0.0039,-5.3183,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18486.079,-0.172,-0.0039,-3.362,0.0,0.0,0.3373,25.0,0.0,36.0,1068.53
18486.079,-0.192,-0.0039,-4.38,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18486.1251,-0.182,-0.0039,-0.8695,0.0,0.0,0.3373,25.0,0.0,36.0,1069.06
18486.1251,-0.172,0.0,-4.0576,0.0,0.0,0.3373,25.0,0.0,36.0,1069.05
18486.1251,-0.178,0.0038,-0.6268,0.0,0.0,0.3373,25.0,0.0,36.0,1068.94
18486.1251,-0.184,0.0038,-0.5797,0.0,0.0,0.3373,25.0,0.0,36.0,1068.94
18486.1251,-0.178,0.0,-2.21,0.0,0.0,0.3373,25.0,0.0,36.0,1069.01
18486.1719,-0.2159,0.0038,-2.8584,0.0,0.0,0.3373,25.0,0.0,36.0,1069.12
18486.1719,-0.192,0.0076,-2.4201,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18486.1719,-0.18,0.0076,-1.6883,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18486.1719,-0.198,0.0076,-1.0181,0.0,0.0,0.3373,25.0,0.0,36.0,1068.8
18486.1719,-0.178,0.0153,-2.0795,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18486.2197,-0.188,0.0191,0.739,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18486.2197,-0.168,0.0191,-0.779,0.0,0.0,0.3373,25.0,0.0,36.0,1068.79
18486.2197,-0.2239,0.0267,-2.1592,0.0,0.0,0.3373,25.0,0.0,36.0,1068.8
18486.2197,-0.184,0.0267,-2.9236,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18486.2197,-0.152,0.0306,-0.9456,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18486.2695,-0.192,0.0306,-4.0648,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18486.2695,-0.15,0.0344,-2.402,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18486.2695,-0.168,0.0306,-3.5794,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18486.2695,-0.154,0.0344,-5.5828,0.0,0.0,0.4584,25.0,0.0,36.0,1068.73
18486.2695,-0.174,0.0306,-3.2135,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18486.3471,-0.184,0.0344,-1.1195,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18486.3471,-0.17,0.0306,-1.9238,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18486.3471,-0.182,0.0306,-2.7606,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18486.3471,-0.19,0.0306,-2.6085,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18486.3471,-0.19,0.0306,-3.2497,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18486.3788,-0.156,0.0382,-3.3692,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18486.3788,-0.174,0.0382,-2.5251,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18486.3788,-0.176,0.0382,-2.9418,0.0,0.0,0.4584,25.0,0.0,36.0,1068.75
18486.3788,-0.17,0.0382,-4.409,0.0,0.0,0.4584,25.0,0.0,36.0,1068.65
18486.3788,-0.196,0.0344,-5.3074,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18486.4259,-0.184,0.0344,-2.2172,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18486.4259,-0.186,0.0344,-1.7209,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18486.4259,-0.172,0.0306,-4.4416,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18486.4259,-0.156,0.0382,-1.6629,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18486.4259,-0.15,0.0382,-2.21,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18486.4895,-0.194,0.0459,-3.0106,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18486.4895,-0.176,0.0497,-3.717,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18486.4895,-0.196,0.0497,-4.6988,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18486.4895,-0.2019,0.0497,-1.2173,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18486.4895,-0.17,0.0459,-4.5684,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18486.5495,-0.146,0.0459,-2.2498,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18486.5495,-0.178,0.0497,-1.5216,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18486.5495,-0.18,0.0573,-1.3912,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18486.5495,-0.5433,0.0573,-2.8838,0.0,0.0,0.4584,20.13,0.0,36.0,1068.79
18486.5495,-0.154,0.0535,-0.6739,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18486.5727,-0.194,0.0573,0.8549,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18486.5727,-0.184,0.0535,-3.9706,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18486.5727,-0.174,0.0497,-2.181,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18486.5727,-0.1999,0.0535,3.217,0.0,0.0,0.4584,25.0,0.0,36.0,1068.73
18486.5727,-0.182,0.0459,-3.8076,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18486.6475,-0.174,0.042,0.076,0.0,0.0,0.4584,25.0,0.0,36.0,1068.57
18486.6475,-0.2279,0.0382,-1.9998,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18486.6475,-0.184,0.0382,-5.1335,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18486.6475,-0.156,0.0382,-2.8476,0.0,0.0,0.4584,25.0,0.0,36.0,1068.85
18486.6475,-0.186,0.0306,-2.536,0.0,0.0,0.4584,25.0,0.0,36.0,1068.67
18486.6824,-0.192,0.0229,-0.3044,0.0,0.0,0.3373,25.0,0.0,36.0,1068.63
18486.6824,-0.2079,0.0229,-0.8804,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18486.6824,-0.184,0.0191,-4.1518,0.0,0.0,0.3373,25.0,0.0,36.0,1068.66
18486.6824,-0.192,0.0191,-2.065,0.0,0.0,0.3373,25.0,0.0,36.0,1068.75
18486.6824,-0.17,0.0191,2.9924,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18486.744,-0.18,0.0229,-3.4163,0.0,0.0,0.3373,25.0,0.0,36.0,1068.76
18486.744,-0.2139,0.0229,0.7535,0.0,0.0,0.3373,25.0,0.0,36.0,1068.71
18486.744,-0.184,0.0306,-2.2317,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18486.744,-0.194,0.0306,-1.3586,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18486.744,-0.172,0.0382,-5.6009,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18486.7758,-0.18,0.0382,-4.1481,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18486.7758,-0.2159,0.042,-3.0287,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18486.7758,-0.136,0.0382,-1.6231,0.0,0.0,0.4584,29.46,0.0,36.0,1068.69
18486.7758,-0.162,0.042,-3.4091,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18486.7758,-0.178,0.042,-3.6482,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18486.8238,-0.182,0.042,-1.134,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18486.8258,-0.148,0.042,-2.4744,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18486.8258,-0.188,0.042,-2.8476,0.0,0.0,0.4584,25.0,0.0,36.0,1068.59
18486.8258,-0.9299,0.0382,-4.0467,0.0,0.0,0.4584,16.65,0.0,36.0,1069.04
18486.8258,-0.184,0.0344,-1.4311,0.0,0.0,0.4584,25.0,0.0,36.0,1068.76
18486.8776,-0.174,0.0344,-2.0071,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18486.8776,-0.2099,0.0344,-3.2968,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18486.8776,-0.166,0.0344,-0.6413,0.0,0.0,0.4584,25.0,0.0,36.0,1068.58
18486.8776,-0.084,0.0344,0.2354,0.0,0.0,0.4584,29.46,0.0,36.0,1068.58
18486.8776,-0.166,0.0306,-2.8548,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18486.9563,-0.196,0.0306,-2.7208,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18486.9563,-0.18,0.0267,-1.0217,0.0,0.0,0.3373,25.0,0.0,36.0,1068.69
18486.9563,-0.192,0.0229,-0.9565,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18486.9563,-0.176,0.0229,-1.797,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18486.9563,-0.188,0.0229,-3.554,0.0,0.0,0.3373,25.0,0.0,36.0,1068.58
18486.9697,-0.18,0.0267,-1.1992,0.0,0.0,0.3373,25.0,0.0,36.0,1068.58
18486.9697,-0.184,0.0267,-2.8947,0.0,0.0,0.3373,25.0,0.0,36.0,1068.68
18486.9697,-0.168,0.0267,-2.7715,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18486.9697,-0.2259,0.0267,-3.996,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18486.9697,-0.2379,0.0267,-1.6738,0.0,0.0,0.3373,25.0,0.0,36.0,1068.55
18487.0453,-0.184,0.0267,-1.3369,0.0,0.0,0.3373,25.0,0.0,36.0,1069.16
18487.0453,-0.158,0.0267,-0.0508,0.0,0.0,0.3373,25.0,0.0,36.0,1068.74
18487.0453,-0.188,0.0306,-3.612,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18487.0453,-0.188,0.0306,-1.8006,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18487.0453,-0.188,0.0306,-1.547,0.0,0.0,0.4584,25.0,0.0,36.0,1068.75
18487.0783,-0.2039,0.0306,-2.6628,0.0,0.0,0.4584,25.0,0.0,36.0,1068.64
18487.0783,-0.184,0.0344,-1.3405,0.0,0.0,0.4584,25.0,0.0,36.0,1068.57
18487.0783,-0.184,0.0306,-5.3074,0.0,0.0,0.4584,25.0,0.0,36.0,1068.54
18487.0783,-0.176,0.0306,-2.0832,0.0,0.0,0.4584,25.0,0.0,36.0,1068.66
18487.0783,-0.2079,0.0306,-0.7934,0.0,0.0,0.4584,25.0,0.0,36.0,1068.73
18487.1285,-0.2139,0.0306,-2.8186,0.0,0.0,0.4584,25.0,0.0,36.0,1069.09
18487.1285,-0.156,0.0306,-1.0688,0.0,0.0,0.4584,25.0,0.0,36.0,1069.06
18487.1285,-0.166,0.0344,-3.6844,0.0,0.0,0.4584,25.0,0.0,36.0,1068.95
18487.1285,-0.182,0.0344,-1.5506,0.0,0.0,0.4584,25.0,0.0,36.0,1069.01
18487.1285,-0.166,0.0344,-1.9093,0.0,0.0,0.4584,25.0,0.0,36.0,1069.04
18487.2044,-0.174,0.0382,-1.2028,0.0,0.0,0.4584,25.0,0.0,36.0,1069.06
18487.2044,-0.184,0.0459,-1.4057,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18487.2044,-0.188,0.042,-3.2787,0.0,0.0,0.4584,25.0,0.0,36.0,1068.75
18487.2044,-0.166,0.042,-4.5901,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18487.2044,-0.176,0.042,-1.3731,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18487.2363,-0.17,0.0382,-0.3116,0.0,0.0,0.4584,25.0,0.0,36.0,1068.81
18487.2363,-0.2339,0.042,-3.8837,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18487.2363,-0.174,0.042,-3.0577,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18487.2363,-0.17,0.042,-2.9889,0.0,0.0,0.4584,25.0,0.0,36.0,1068.72
18487.2363,-0.178,0.042,-2.1411,0.0,0.0,0.4584,25.0,0.0,36.0,1068.7
18487.305,-0.2199,0.042,-1.8658,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18487.305,-0.194,0.042,-4.5756,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18487.305,-0.146,0.042,-2.21,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18487.305,-0.154,0.0382,-1.8803,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18487.305,-0.154,0.042,-3.7641,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18487.3306,-0.182,0.0459,-0.9202,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18487.3306,-0.18,0.0459,-0.0254,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18487.3306,-0.194,0.042,-6.0392,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18487.3306,-0.176,0.0459,-3.1374,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18487.3306,-0.186,0.0459,-4.3546,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18487.3801,-0.176,0.0459,-0.9384,0.0,0.0,0.4584,25.0,0.0,36.0,1068.74
18487.3801,-0.18,0.0497,-5.3654,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18487.3801,-0.174,0.0497,-2.9454,0.0,0.0,0.4584,25.0,0.0,36.0,1068.71
18487.3801,-0.178,0.0497,1.344,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18487.3801,-0.188,0.0535,-0.1413,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18487.4258,-0.198,0.0497,-0.9384,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18487.4258,-0.172,0.0497,-2.7932,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18487.4258,-0.18,0.042,1.9345,0.0,0.0,0.4584,25.0,0.0,36.0,1068.81
18487.4258,-0.172,0.042,-5.0647,0.0,0.0,0.4584,25.0,0.0,36.0,1068.8
18487.4258,-0.192,0.0382,-4.0576,0.0,0.0,0.4584,25.0,0.0,36.0,1068.69
18487.4836,-0.152,0.0382,-2.6085,0.0,0.0,0.4584,25.0,0.0,36.0,1068.78
18487.4836,-0.148,0.0306,-4.1952,0.0,0.0,0.4584,25.0,0.0,36.0,1068.79
18487.4836,-0.162,0.0267,-4.2097,0.0,0.0,0.3373,25.0,0.0,36.0,1068.78
18487.4836,-0.186,0.0267,-4.7169,0.0,0.0,0.3373,25.0,0.0,36.0,1068.7
18487.4836,-0.178,0.0229,0.2789,0.0,0.0,0.3373,25.0,0.0,36.0,1068.73
